uri,playlist,genre,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:0LWkaEyQRkF0XAms8Bg1fC,Hip-Hop Anthems: Def Jam,hiphop,Party Up,...And Then There Was X,1999-12-21,70,"list(name = ""DMX"")","list(uri = ""spotify:artist:1HwM5zlC5qNWhJtM00yXzG"")",11,-3.302,1,0.347,0.0738,0,0.5,0.53,201.936,268867,4
spotify:track:6ZBqCuo8fUGSZJGYR9LNwL,Get Turnt,hiphop,Do The Most,Do The Most,2020-03-27,76,"list(name = ""Tory Lanez"")","list(uri = ""spotify:artist:2jku7tDXc6XoB6MO2hFuqg"")",8,-6.703,1,0.164,0.0326,0,0.0676,0.369,102.022,144098,4
spotify:track:5OxveXfvga2t0se21d96Ow,Get Turnt,hiphop,Bored In The House,Bored In The House,2020-03-28,76,"list(name = c(""Tyga"", ""Curtis Roach""))","list(uri = c(""spotify:artist:5LHRHt1k9lMyONurDHEdrp"", ""spotify:artist:38KfCZGlEjHIJDKDwH132d""))",1,-10.393,1,0.321,0.0202,9.6e-06,0.0948,0.732,112.458,174933,4
spotify:track:32lECHmQimK363xwXhRUJq,Get Turnt,hiphop,Headlocc,Headlocc,2020-04-10,62,"list(name = c(""Yella Beezy"", ""Young Thug""))","list(uri = c(""spotify:artist:7kwCkEJ384PWm0UQW3hxjS"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn""))",6,-4.002,1,0.177,0.0129,0,0.0472,0.64,125.011,202277,4
spotify:track:1d1n5KjW6aH9ItdA8WmlWW,Get Turnt,hiphop,Don't Rush (feat. Headie One),Plead The 5th,2020-03-20,62,"list(name = c(""Young T & Bugsey"", ""Headie One""))","list(uri = c(""spotify:artist:6M6XXCcO5gI68XpIlrUL3Z"", ""spotify:artist:6UCQYrcJ6wab6gnQ89OJFh""))",1,-8.701,0,0.323,0.19,0.00564,0.181,0.337,108.045,207827,4
spotify:track:7DHNcoR73yUYCSn6PqBgkH,Get Turnt,hiphop,10 F*CKS (with Mansa),The New Toronto 3,2020-04-10,71,"list(name = c(""Tory Lanez"", ""Mansa""))","list(uri = c(""spotify:artist:2jku7tDXc6XoB6MO2hFuqg"", ""spotify:artist:09OSlbN2DUUOG9cbRWdWuT""))",11,-10.326,1,0.116,0.048,0,0.207,0.265,88.027,169763,4
spotify:track:6AyWdCtEn1DdxjnxPeojR2,Get Turnt,hiphop,Live Off My Closet (feat. Future),My Turn,2020-02-28,77,"list(name = c(""Lil Baby"", ""Future""))","list(uri = c(""spotify:artist:5f7VJjfbwm532GiveGC0ZK"", ""spotify:artist:1RyvyyTE3xzB2ZywiAwp0i""))",6,-3.244,0,0.177,0.0345,0,0.0986,0.21,147.004,173061,4
spotify:track:6vxU64pcIuQ38O015Zy4qj,Get Turnt,hiphop,Homecoming,Eternal Atake,2020-03-06,79,"list(name = ""Lil Uzi Vert"")","list(uri = ""spotify:artist:4O15NlyKLIASxsJ0PrXPfz"")",9,-7.428,1,0.49,0.000592,0,0.244,0.354,129.957,213885,4
spotify:track:0BSjMgK9Z1d30F5mUc3nET,Get Turnt,hiphop,Lotto,Lotto,2020-03-11,71,"list(name = ""Joyner Lucas"")","list(uri = ""spotify:artist:6C1ohJrd5VydigQtaGy5Wa"")",8,-5.459,1,0.19,0.0379,0.000428,0.119,0.759,130.011,230320,4
spotify:track:527k23H0A4Q0UJN3vGs0Da,Get Turnt,hiphop,After Party,Heaven Or Hell,2020-03-13,79,"list(name = ""Don Toliver"")","list(uri = ""spotify:artist:4Gso3d4CscCijv0lmajZWs"")",5,-8.045,1,0.0376,0.00981,0.328,0.603,0.453,162.948,167916,4
spotify:track:2Xo3rLHjXfdb4avN68aQyi,Get Turnt,hiphop,BEST ON EARTH (feat. BIA) - Bonus,BEST ON EARTH (feat. BIA) [Bonus],2019-10-18,61,"list(name = c(""Russ"", ""BIA""))","list(uri = c(""spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS"", ""spotify:artist:6veh5zbFpm31XsPdjBgPER""))",5,-3.465,0,0.255,0.217,0,0.0931,0.625,179.985,160720,4
spotify:track:1HF6P40Z7nfExGaB1Gk99v,Get Turnt,hiphop,Got The Guap (feat. Young Thug),Eternal Atake (Deluxe) - LUV vs. The World 2,2020-03-13,77,"list(name = c(""Lil Uzi Vert"", ""Young Thug""))","list(uri = c(""spotify:artist:4O15NlyKLIASxsJ0PrXPfz"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn""))",8,-5.629,1,0.196,0.211,0,0.0935,0.757,142.98,176756,4
spotify:track:3e6FIuzEBiseLJIK0mB1T8,Get Turnt,hiphop,Blow the Pickle (feat. Wiz Khalifa),It Cost To Live Like This Pt. 2,2020-04-03,60,"list(name = c(""Ambjaay"", ""Wiz Khalifa""))","list(uri = c(""spotify:artist:3BbPRvYQ0M9SFmhkHXozLm"", ""spotify:artist:137W8MRPWKqSmrBGDBFSop""))",9,-5.897,1,0.248,0.0118,0,0.117,0.454,109.995,135716,4
spotify:track:4ugUxONjaw667etXxQUPR3,Get Turnt,hiphop,What I Like (feat. Rich The Kid & Tyga),What I Like (feat. Rich The Kid & Tyga),2020-04-03,68,"list(name = c(""Famous Dex"", ""Rich The Kid"", ""Tyga""))","list(uri = c(""spotify:artist:0WOxhx4hikIsyF3CRPLC8W"", ""spotify:artist:1pPmIToKXyGdsCF6LmqLmI"", ""spotify:artist:5LHRHt1k9lMyONurDHEdrp""))",7,-5.366,1,0.285,0.117,0,0.0994,0.687,105.103,177404,4
spotify:track:6UHfW9PmGAUjIVeIkPzPQ2,Get Turnt,hiphop,Only The Team (with Lil Mosey & Lil Tjay),Only The Team (with Lil Mosey & Lil Tjay),2020-03-11,75,"list(name = c(""Rvssian"", ""Lil Mosey"", ""Lil Tjay""))","list(uri = c(""spotify:artist:1fctva4kpRbg2k3v7kwRuS"", ""spotify:artist:5zctI4wO9XSKS8XwcnqEHk"", ""spotify:artist:6jGMq4yGs7aQzuGsMgVgZR""))",5,-2.871,0,0.202,0.0178,0,0.113,0.597,149.952,168980,4
spotify:track:2Fp9qq75MxGrtGUZ2oxk1Z,Get Turnt,hiphop,That Way - Bonus Track,Eternal Atake (Deluxe) - LUV vs. The World 2,2020-03-13,71,"list(name = ""Lil Uzi Vert"")","list(uri = ""spotify:artist:4O15NlyKLIASxsJ0PrXPfz"")",7,-5.368,0,0.0388,0.0554,0,0.154,0.503,130.007,212354,4
spotify:track:5cHPAqi6V5JPMy0vqS4lK6,Get Turnt,hiphop,Stuck Together (feat. Lil Baby),BOSS MAN,2020-03-13,72,"list(name = c(""Rich The Kid"", ""Lil Baby""))","list(uri = c(""spotify:artist:1pPmIToKXyGdsCF6LmqLmI"", ""spotify:artist:5f7VJjfbwm532GiveGC0ZK""))",7,-9.062,1,0.426,0.301,0,0.106,0.675,130.013,132907,4
spotify:track:0Tb5CCa5fdrKzTT2wYCVxq,Get Turnt,hiphop,Not Friendly,Not Friendly,2020-04-06,62,"list(name = ""Flo Milli"")","list(uri = ""spotify:artist:08PvCOlef4xdOr20jFSTPd"")",1,-4.932,1,0.184,0.0523,0,0.0928,0.659,139.977,234991,4
spotify:track:7Jte0NNbRUVtDJBCqh2fZw,Get Turnt,hiphop,"That's Facts (feat. Azjah, Toni Romiti & Ty Dolla $ign)","That's Facts (feat. Azjah, Toni Romiti & Ty Dolla $ign)",2020-04-03,62,"list(name = c(""DJ Carisma"", ""Ty Dolla $ign"", ""Azjah"", ""Toni Romiti""))","list(uri = c(""spotify:artist:0zpcnauVk0QssiIf72Hroc"", ""spotify:artist:7c0XG5cIJTrrAgEC3ULPiq"", ""spotify:artist:3VFIf5Tn1WYGKodgtyVwjL"", ""spotify:artist:0taUqKeI9JbGZECxu5bVV0""))",2,-3.996,1,0.0581,0.208,0,0.113,0.421,125.982,169057,4
spotify:track:2dzja72gQodveSpguIQGJl,Get Turnt,hiphop,Need Me,Hood Life Krisis Vol. 1,2019-10-11,77,"list(name = ""J.I the Prince of N.Y"")","list(uri = ""spotify:artist:2eqoJbzUGDwys5ENUkbT3h"")",10,-4.653,0,0.135,0.156,0,0.0884,0.732,95.034,151641,4
spotify:track:5ZAOL1owTI8LQcRTzbZ9jY,Get Turnt,hiphop,Ball Hard (ft. Lil Twist),Funeral,2020-01-31,66,"list(name = c(""Lil Wayne"", ""Lil Twist""))","list(uri = c(""spotify:artist:55Aa2cqylxrFIXC767Z865"", ""spotify:artist:564gvOqSRcQoYAhaBpTiK2""))",8,-6.343,1,0.301,0.143,0,0.106,0.745,75.518,178933,4
spotify:track:6tbhJje9chpqpYTXPq4TUh,Get Turnt,hiphop,"Bandz (feat. Yo Gotti, Kevin Gates & Denzel Curry)","Bandz (feat. Yo Gotti, Kevin Gates & Denzel Curry)",2020-03-26,66,"list(name = c(""Destructo"", ""Yo Gotti"", ""Denzel Curry"", ""Kevin Gates""))","list(uri = c(""spotify:artist:0BEYTctVmnYa5yStp4Jpab"", ""spotify:artist:6Ha4aES39QiVjR0L2lwuwq"", ""spotify:artist:6fxyWrfmjcbj5d12gXeiNV"", ""spotify:artist:1gPhS1zisyXr5dHTYZyiMe""))",9,-5.935,1,0.259,0.00249,0,0.106,0.169,121.834,144893,4
spotify:track:598yNsG1JFrGd4n2kMoz7F,Get Turnt,hiphop,Woah,Woah,2019-11-08,83,"list(name = ""Lil Baby"")","list(uri = ""spotify:artist:5f7VJjfbwm532GiveGC0ZK"")",11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011,4
spotify:track:0HIj0uo7zaFIpkzUIkDlmL,Get Turnt,hiphop,FREAK,FREAK,2020-03-13,77,"list(name = c(""Tyga"", ""Megan Thee Stallion""))","list(uri = c(""spotify:artist:5LHRHt1k9lMyONurDHEdrp"", ""spotify:artist:181bsRPaVXVlUKXrxwZfHK""))",9,-6.115,1,0.216,0.00438,0,0.114,0.504,106.01,174067,4
spotify:track:4lAQfuREAHG8IC0PiiigBt,Get Turnt,hiphop,Strawberry Peels (feat. Young Thug & Gunna),Eternal Atake (Deluxe) - LUV vs. The World 2,2020-03-13,76,"list(name = c(""Lil Uzi Vert"", ""Gunna"", ""Young Thug""))","list(uri = c(""spotify:artist:4O15NlyKLIASxsJ0PrXPfz"", ""spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn""))",10,-6.973,0,0.355,0.0221,0,0.57,0.645,131.203,115350,4
spotify:track:69pWehVZg0u3o17imQuEVj,Get Turnt,hiphop,Not Sorry (feat. Nicki Minaj),BOSS MAN,2020-03-13,62,"list(name = c(""Rich The Kid"", ""Nicki Minaj""))","list(uri = c(""spotify:artist:1pPmIToKXyGdsCF6LmqLmI"", ""spotify:artist:0hCNtLu0JehylgoiP8L4Gh""))",1,-7.505,1,0.32,0.00718,0,0.0512,0.66,139.974,137280,4
spotify:track:4DybX9mYVZdDXE5RTSCd5w,Get Turnt,hiphop,Sidewalk,Black Sheep,2020-03-11,63,"list(name = ""Jucee Froot"")","list(uri = ""spotify:artist:7BtDOCA9U1krM87JITg6bF"")",1,-4.654,1,0.288,0.0663,0,0.11,0.689,160.064,161949,4
spotify:track:2aWVaW1p2kUc5yuKwBmRJi,Get Turnt,hiphop,I WANNA SEE SOME ASS (feat. jetsonmade),Sweet Action,2020-03-13,72,"list(name = c(""Jack Harlow"", ""jetsonmade""))","list(uri = c(""spotify:artist:2LIk90788K0zvyj2JJVwkJ"", ""spotify:artist:0UcXjTpzt0DmIwPSNwlJfF""))",0,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,4
spotify:track:7eJbnuLHzBp948ybtKDyQn,Get Turnt,hiphop,Weekend (feat. Lil Baby),Find The Beat,2020-03-13,66,"list(name = c(""Blueface"", ""Lil Baby""))","list(uri = c(""spotify:artist:3Fl1V19tmjt57oBdxXKAjJ"", ""spotify:artist:5f7VJjfbwm532GiveGC0ZK""))",0,-6.964,1,0.429,0.0154,0,0.0778,0.497,204.194,188373,4
spotify:track:1E3VQQWFQAPJkXfYHjqWoI,Get Turnt,hiphop,Captain Hook,Suga,2020-03-06,79,"list(name = ""Megan Thee Stallion"")","list(uri = ""spotify:artist:181bsRPaVXVlUKXrxwZfHK"")",10,-5.002,0,0.287,0.0118,0,0.285,0.545,163.991,176750,4
spotify:track:4dZTZbmJBCCofAExHwefda,Get Turnt,hiphop,Lottery (Renegade),Wayy 2 Kritical,2019-06-21,81,"list(name = ""K CAMP"")","list(uri = ""spotify:artist:5bgfj5zUoWpyeVatGDjn6H"")",1,-8.601,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,170947,4
spotify:track:7wUI9IJZFCeFfh33Li4MYv,Get Turnt,hiphop,"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)","Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)",2020-03-13,70,"list(name = c(""Machine Gun Kelly"", ""Young Thug"", ""RJMrLA"", ""Lil Duke""))","list(uri = c(""spotify:artist:6TIYQ3jFPwQSRmorSezPxX"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn"", ""spotify:artist:6kQWPGBItT0oMCHZy3M9DN"", ""spotify:artist:06Qf6vq8AVIpE9XIw8LAsY""))",1,-2.394,1,0.146,0.113,1.54e-06,0.126,0.725,148.114,169047,4
spotify:track:5Pj5LI8U5UfaGEEBsyr18N,Get Turnt,hiphop,Levi High (feat. DaBaby),Levi High (feat. DaBaby),2020-03-13,74,"list(name = c(""DaniLeigh"", ""DaBaby""))","list(uri = c(""spotify:artist:0XIKGBo9PnK1ApI5tZA60d"", ""spotify:artist:4r63FhuTkUYltbVAg5TQnk""))",11,-3.965,0,0.334,0.0629,1.74e-06,0.0801,0.67,142.12,143296,4
spotify:track:2zUbimuKNWDMCwbqNauLWV,Get Turnt,hiphop,B*tch From Da Souf (Remix),B*tch From Da Souf (Remix),2019-12-04,68,"list(name = c(""Mulatto"", ""Saweetie"", ""Trina""))","list(uri = c(""spotify:artist:3MdXrJWsbVzdn6fe5JYkSQ"", ""spotify:artist:6cK3NBO6uP7hh0oyuVELFl"", ""spotify:artist:4PrinKSrmILmo0kERG0Ogn""))",1,-5.708,1,0.36,0.0662,0,0.136,0.415,150.126,224119,4
spotify:track:6ybwSWdAlamz8i4Y9lCWRa,Get Turnt,hiphop,Pop It,56 Birdz,2020-03-13,60,"list(name = c(""DJ ESCO"", ""Doe Boy""))","list(uri = c(""spotify:artist:2J0JN7EFN10G1Tty6hX0AN"", ""spotify:artist:6aLoJJxz7MV2iZ423S8tJC""))",1,-4.77,1,0.0712,0.0648,0,0.133,0.0641,126.013,227132,4
spotify:track:23LAuKGYTIW6rrCiZqvDZG,Get Turnt,hiphop,Back It Up,Back It Up,2020-02-28,56,"list(name = c(""Trap Beckham"", ""Flo Milli""))","list(uri = c(""spotify:artist:5AK2gJtEA2SWI9lBywSZjN"", ""spotify:artist:08PvCOlef4xdOr20jFSTPd""))",8,-3.793,1,0.142,0.0107,0.0015,0.073,0.916,143.998,185318,4
spotify:track:2YwC2IM0ykBxtMBH9aMe5m,Get Turnt,hiphop,Money Talk,Money Talk,2020-01-17,69,"list(name = c(""Rich The Kid"", ""YoungBoy Never Broke Again""))","list(uri = c(""spotify:artist:1pPmIToKXyGdsCF6LmqLmI"", ""spotify:artist:7wlFDEWiM5OoIAt8RSli8b""))",10,-6.324,0,0.256,0.0308,0,0.147,0.627,154.984,174640,4
spotify:track:7iBKCNKl5UjxfOgyxnQ6q6,Get Turnt,hiphop,Foreigner (feat. A Boogie Wit da Hoodie),Meet The Woo 2 (Deluxe),2020-02-12,69,"list(name = c(""Pop Smoke"", ""A Boogie Wit da Hoodie""))","list(uri = c(""spotify:artist:0eDvMgVFoNV3TpwtrVCoTj"", ""spotify:artist:31W5EY0aAly4Qieq6OFu6I""))",10,-7.914,0,0.353,0.471,0,0.276,0.598,103.772,161120,3
spotify:track:1eto1iY3lVWyJhejV6Mi6J,Get Turnt,hiphop,100 Shots,100 Shots,2020-02-28,73,"list(name = ""NLE Choppa"")","list(uri = ""spotify:artist:0ErzCpIMyLcjPiwT4elrtZ"")",11,-7.665,1,0.408,0.154,2.75e-05,0.124,0.297,140.081,157929,4
,Get Turnt,hiphop,,,,,NULL,NULL,,,,,,,,,,,
spotify:track:42wYsI2BUS9ABUnY9wZcGT,Get Turnt,hiphop,Red,Red,2020-03-06,66,"list(name = ""Rich The Kid"")","list(uri = ""spotify:artist:1pPmIToKXyGdsCF6LmqLmI"")",1,-6.618,1,0.371,0.175,0,0.274,0.583,81.084,132800,4
spotify:track:6HO4wU2ZpT6itf5y7lt1Ol,Get Turnt,hiphop,Wake Up,Wake Up,2020-02-28,61,"list(name = ""Kash Doll"")","list(uri = ""spotify:artist:3u579Gdap91lMptBSdXTpf"")",1,-7.213,0,0.392,0.00454,0.000695,0.097,0.624,153.871,140808,4
spotify:track:5PJG9oWJf6oL8bVeUadimQ,Get Turnt,hiphop,Holy Moly (feat. NLE Choppa),Holy Moly,2020-03-06,70,"list(name = c(""Blueface"", ""NLE Choppa""))","list(uri = c(""spotify:artist:3Fl1V19tmjt57oBdxXKAjJ"", ""spotify:artist:0ErzCpIMyLcjPiwT4elrtZ""))",1,-8.178,0,0.476,0.121,0,0.394,0.535,123.939,117801,3
spotify:track:0fySG6A6qLE8IvDpayb5bM,Get Turnt,hiphop,VIBEZ,KIRK,2019-09-27,85,"list(name = ""DaBaby"")","list(uri = ""spotify:artist:4r63FhuTkUYltbVAg5TQnk"")",1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,144935,4
spotify:track:5HnBZkgRdxdxlGZMpdYZw3,Get Turnt,hiphop,Goin Up,6 Rings,2020-03-05,55,"list(name = ""Yung Mal"")","list(uri = ""spotify:artist:6m0MLa2Q5RwIF8R7nwQkQ2"")",6,-2.791,0,0.244,0.376,0,0.228,0.781,119.946,149329,5
spotify:track:0HhSpeJy1wbbVEibED0aA3,Get Turnt,hiphop,Primetime,Primetime,2020-02-28,57,"list(name = c(""DJ ESCO"", ""Doe Boy""))","list(uri = c(""spotify:artist:2J0JN7EFN10G1Tty6hX0AN"", ""spotify:artist:6aLoJJxz7MV2iZ423S8tJC""))",2,-6.156,1,0.263,0.0259,0,0.104,0.176,80.978,177482,4
spotify:track:1dVcUAspcz2NovOLjycAI5,Get Turnt,hiphop,RR,RR,2020-02-28,58,"list(name = c(""Tm88"", ""Smokepurpp""))","list(uri = c(""spotify:artist:5RMUeKq0dZxg9RHE1f0B9P"", ""spotify:artist:21dooacK2WGBB5amYvKyfM""))",6,-10.007,0,0.22,0.0859,0,0.168,0.454,139.991,99000,4
spotify:track:78KiqdSnQIGiJzOJRQMs8G,Get Turnt,hiphop,NO TV,NO TV,2020-02-28,64,"list(name = ""2 Chainz"")","list(uri = ""spotify:artist:17lzZA2AlOHwCwFALHttmp"")",1,-9.194,1,0.546,0.0306,0,0.425,0.152,130.038,124547,4
spotify:track:4GyMIm2BEMoOXjmIvSpfLi,Get Turnt,hiphop,King Of My City,King Of My City,2020-01-31,62,"list(name = ""A Boogie Wit da Hoodie"")","list(uri = ""spotify:artist:31W5EY0aAly4Qieq6OFu6I"")",4,-6.776,0,0.264,0.452,0,0.152,0.29,81.186,148676,5
spotify:track:2s6nFAzZLRAbKS9NKV7Mos,Get Turnt,hiphop,Givenchy Kickin (feat. Lil Baby & Lil Tjay),Long Live The Kings,2020-02-21,68,"list(name = c(""Calboy"", ""Lil Baby"", ""Lil Tjay""))","list(uri = c(""spotify:artist:0HkcYmcjrBR3SCw9Ld5VZk"", ""spotify:artist:5f7VJjfbwm532GiveGC0ZK"", ""spotify:artist:6jGMq4yGs7aQzuGsMgVgZR""))",8,-6.405,0,0.07,0.077,0,0.136,0.261,142.079,228187,4
spotify:track:7qeWNGBqqagdwf4KnjRzGZ,Get Turnt,hiphop,U Played (feat. Lil Baby),Time Served,2020-01-10,77,"list(name = c(""Moneybagg Yo"", ""Lil Baby""))","list(uri = c(""spotify:artist:3tJoFztHeIJkJWMrx0td2f"", ""spotify:artist:5f7VJjfbwm532GiveGC0ZK""))",2,-3.574,1,0.233,0.00341,0,0.29,0.881,134.965,164754,4
spotify:track:6Hmc5Afutf4hcrjnBYNidS,Get Turnt,hiphop,Baby Keem,The Sound of Bad Habit,2018-10-29,61,"list(name = ""Baby Keem"")","list(uri = ""spotify:artist:5SXuuuRpukkTvsLuUknva1"")",9,-7.05,1,0.182,0.0011,8.32e-06,0.405,0.571,140.05,127930,4
spotify:track:5ravc2aiNoYmu9m37diYXW,Get Turnt,hiphop,Start Wit Me (feat. Gunna),Start Wit Me (feat. Gunna),2019-10-25,70,"list(name = c(""Roddy Ricch"", ""Gunna""))","list(uri = c(""spotify:artist:757aE44tKEUQEqRuT6GnEB"", ""spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ""))",4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029,158692,4
spotify:track:1OzgMzlWVXehzHaC9Ps6Nb,Get Turnt,hiphop,Look At That,Look At That,2020-02-28,64,"list(name = ""Kid Ink"")","list(uri = ""spotify:artist:6KZDXtSj0SzGOV705nNeh3"")",2,-8.86,1,0.26,0.0447,0,0.133,0.151,120.982,190589,4
spotify:track:3MH677xj0CeKErA0ETkuY5,Get Turnt,hiphop,Freestyle,"HIStory, Lost Pages",2020-02-28,56,"list(name = c(""YFN Lucci"", ""Bandhunta Izzy""))","list(uri = c(""spotify:artist:5Berubt6ysOy2LCMyqhmXP"", ""spotify:artist:5nnmjpedVxTOH8KwpDdSZ2""))",11,-6.492,1,0.299,0.177,0,0.0791,0.521,130.014,133678,4
spotify:track:1pJqDD9aGeD5HzAdGgUn5O,Get Turnt,hiphop,Blake Griffin,Blake Griffin,2020-02-27,54,"list(name = c(""Yung Mal"", ""Doe Boy""))","list(uri = c(""spotify:artist:6m0MLa2Q5RwIF8R7nwQkQ2"", ""spotify:artist:6aLoJJxz7MV2iZ423S8tJC""))",9,-5.519,1,0.294,0.0515,0,0.247,0.277,165.838,144578,4
spotify:track:7rSnKi58HPIVC0FVyh04Q1,Get Turnt,hiphop,Shake The Room (feat. Quavo),Meet The Woo 2,2020-02-07,79,"list(name = c(""Pop Smoke"", ""Quavo""))","list(uri = c(""spotify:artist:0eDvMgVFoNV3TpwtrVCoTj"", ""spotify:artist:0VRj0yCOv2FXJNP47XQnx5""))",2,-4.748,1,0.177,0.142,0,0.179,0.437,142.04,165640,4
spotify:track:003VDDA7J3Xb2ZFlNx7nIZ,Get Turnt,hiphop,YELL OH,YELL OH,2020-02-07,70,"list(name = c(""Trippie Redd"", ""Young Thug""))","list(uri = c(""spotify:artist:6Xgp2XMz1fhVYe7i6yNAax"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn""))",6,-6.05,0,0.138,0.00419,0,0.228,0.19,74.496,236779,4
spotify:track:6ZelF5APDN5r6XnFqcnvWR,Get Turnt,hiphop,Give No Fxk,Give No Fxk,2020-02-14,78,"list(name = c(""Migos"", ""Travis Scott"", ""Young Thug""))","list(uri = c(""spotify:artist:6oMuImdp5ZcFhWP0ESe6mG"", ""spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY"", ""spotify:artist:50co4Is1HCEo8bhOyUWKpn""))",1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,224243,4
spotify:track:7HcIAO5HqUlLcbOyJc2Y0K,Get Turnt,hiphop,Wild Wild,Long Live The Kings,2020-02-21,59,"list(name = ""Calboy"")","list(uri = ""spotify:artist:0HkcYmcjrBR3SCw9Ld5VZk"")",5,-7.526,0,0.239,0.54,0,0.0682,0.808,80.998,165987,4
spotify:track:0dIz1I7IwX5ardG47AHxCZ,Get Turnt,hiphop,Stain (feat. DaBaby),Artist 2.0,2020-02-14,71,"list(name = c(""A Boogie Wit da Hoodie"", ""DaBaby""))","list(uri = c(""spotify:artist:31W5EY0aAly4Qieq6OFu6I"", ""spotify:artist:4r63FhuTkUYltbVAg5TQnk""))",8,-3.911,1,0.389,0.0117,0,0.129,0.604,159.073,175128,4
spotify:track:08LuZ6krcWNWuNPUzkWLvN,Get Turnt,hiphop,Big Drippa,Big Drippa,2020-02-28,58,"list(name = ""2rare"")","list(uri = ""spotify:artist:2GRDbUJRZwKzeiwxrjJdmQ"")",4,-6.853,0,0.261,0.102,0,0.0907,0.217,100.981,160990,4
spotify:track:53D5TZhptGDDirr0WJFsD2,Get Turnt,hiphop,Weekend (feat. Moneybagg Yo),Untrapped,2020-01-31,68,"list(name = c(""Yo Gotti"", ""Moneybagg Yo""))","list(uri = c(""spotify:artist:6Ha4aES39QiVjR0L2lwuwq"", ""spotify:artist:3tJoFztHeIJkJWMrx0td2f""))",0,-4.404,1,0.0614,0.0493,0,0.111,0.61,111.03,188256,4
spotify:track:2u3EyuCqqV31woqGvO9LBz,Get Turnt,hiphop,Sum 2 Prove,Sum 2 Prove,2020-01-10,81,"list(name = ""Lil Baby"")","list(uri = ""spotify:artist:5f7VJjfbwm532GiveGC0ZK"")",4,-7.57,0,0.324,0.0174,0,0.122,0.418,124.038,205760,4
spotify:track:0jBJIQuToUUOEx7JJkiPzm,Get Turnt,hiphop,How I Move (feat. Lil Baby),How I Move (feat. Lil Baby),2019-11-15,76,"list(name = c(""Flipp Dinero"", ""Lil Baby""))","list(uri = c(""spotify:artist:2HUwZ0kumzCSlhFcjFZfpp"", ""spotify:artist:5f7VJjfbwm532GiveGC0ZK""))",5,-5.181,0,0.212,0.102,0,0.245,0.808,119.954,224916,4
spotify:track:09TZsMHXEtQkdmMJZPLKup,Get Turnt,hiphop,UP THE SMOKE (with Offset),UP THE SMOKE (with Offset),2019-11-08,50,"list(name = c(""Stunna 4 Vegas"", ""Offset""))","list(uri = c(""spotify:artist:44IvvHRk2XF243QLA2VOa8"", ""spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW""))",4,-7.043,1,0.426,0.0512,0,0.153,0.896,142.992,188048,4
spotify:track:56AMYGJzxBO6p8v0wEe9de,Get Turnt,hiphop,Hot (Remix) [feat. Gunna and Travis Scott],Hot (Remix) [feat. Gunna and Travis Scott],2019-11-01,78,"list(name = c(""Young Thug"", ""Travis Scott"", ""Gunna""))","list(uri = c(""spotify:artist:50co4Is1HCEo8bhOyUWKpn"", ""spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY"", ""spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ""))",7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907,4
spotify:track:3rMvNNeC4BumGpIbKPFECJ,Get Turnt,hiphop,Ordinary (feat. Pop Smoke),Ordinary (feat. Pop Smoke),2020-02-12,62,"list(name = c(""PnB Rock"", ""Pop Smoke""))","list(uri = c(""spotify:artist:21WS9wngs9AqFckK7yYJPM"", ""spotify:artist:0eDvMgVFoNV3TpwtrVCoTj""))",1,-4.599,1,0.0788,0.0832,0,0.222,0.577,144.109,193073,4
spotify:track:7N0my5zogsCbIccggqxkOx,Get Turnt,hiphop,Bitch Do It,Bitch Do It,2020-02-14,62,"list(name = ""Renni Rucci"")","list(uri = ""spotify:artist:5RnUS48fC3nHEjbKeb8TPz"")",8,-4.994,1,0.304,0.00268,0,0.143,0.522,162.021,143148,4
