uri,playlist,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:1U6uk8CGJtZ0j7DSyQOdKJ,Salsa Clasica,Paginas de Amor,Tranquilo y Tropical,2015-01-30,34,Tito Gomez,spotify:artist:4zq1okwemKSJbZFDQrp7f2,0,-5.48,1,0.0351,0.525,4.24e-05,0.232,0.81,86.605,298600,4
spotify:track:0jqB2X6Ps8HoQnPqoMNsLY,Salsa Clasica,La Chica de Chicago,25 Aniversario,2005,11,La Misma Gente,spotify:artist:4q3sKRFsDPs82sKriW34mJ,0,-6.362,1,0.0484,0.59,7.62e-05,0.0697,0.83,87.979,317388,4
spotify:track:23Vb5teQKNSNvPgUjLtI8j,Salsa Clasica,La Murga,Anthology,2012-04-10,8,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,2,-7.53,1,0.0436,0.426,0.00265,0.0624,0.824,88.539,333560,4
spotify:track:7D4nPrhBI3Y668gvt4uSFm,Salsa Clasica,La noche,Sabor a Salsa,2007-05-12,45,Joe Arroyo,spotify:artist:7BFnoFhJjLWcsqmN3Hizqg,0,-7.283,0,0.0409,0.0177,0,0.0438,0.875,105.655,266827,4
spotify:track:6jvwWdaA37IlDLfritx7xi,Salsa Clasica,En Barranquilla Me Quedo,Fuego en Mi Mente,1988,1,Joe Arroyo Y La Verdad,spotify:artist:3W6IjoTFGlacw3Mxbn9BsE,1,-6.333,1,0.0483,0.18,8.44e-05,0.0908,0.754,103.643,311676,4
spotify:track:2ZagUHh0zrNuSuUC72v45c,Salsa Clasica,Preso,Sabor a Salsa,2007-05-12,45,The Latin Brothers,spotify:artist:2AiZXMqpVlCDnz3trZbWaK,5,-6.247,0,0.0395,0.143,0.00194,0.107,0.808,106.507,294667,4
spotify:track:0mtunIBuM0he6zn6xkSuLG,Salsa Clasica,Sobre las Olas,The Latin Brothers,1988,0,The Latin Brothers,spotify:artist:2AiZXMqpVlCDnz3trZbWaK,5,-5.245,1,0.0504,0.374,0.000351,0.071,0.923,107.853,204160,4
spotify:track:5yoQIdrqlHNoN813YPm1wb,Salsa Clasica,Patrona de los Reclusos,Historia Musical de Latin Brothers,1975,0,The Latin Brothers,spotify:artist:2AiZXMqpVlCDnz3trZbWaK,7,-7.429,1,0.0763,0.0347,0.387,0.0471,0.658,97.025,375200,4
spotify:track:2PyiIgI2JgHNVgUvf6cIY8,Salsa Clasica,Fuma el Barco,The Latin Brothers,1988,0,The Latin Brothers,spotify:artist:2AiZXMqpVlCDnz3trZbWaK,7,-4.555,1,0.0464,0.0948,0,0.188,0.703,108.835,303680,4
spotify:track:4I33RmUAFAlXPSsPdejcfR,Salsa Clasica,Sobredosis,Sobredosis de Amor y Salsa,1989,1,Los Titanes,spotify:artist:4dboOLuCgBpq31GG6xov2S,7,-9.668,0,0.0397,0.445,0.00213,0.139,0.962,167.607,249879,4
spotify:track:0vGEHf4yeVN0sn8IwY1HW4,Salsa Clasica,Por Retenerte,Sobredosis de Amor y Salsa,1989,1,Los Titanes,spotify:artist:4dboOLuCgBpq31GG6xov2S,7,-9.488,1,0.0496,0.207,1.87e-05,0.089,0.908,170.475,284767,4
spotify:track:6p79tDssTzMqLK4aSvMTMW,Salsa Clasica,Plastico,Ruben Blades - Poeta Del Pueblo,2009,6,Rubén Blades,spotify:artist:5BwMgvRwlq61SmknvsVIQj,11,-6.656,0,0.068,0.647,0,0.58,0.715,103.451,401013,4
spotify:track:2h6WIOkTPvHSAD7vR6lMSS,Salsa Clasica,Te Va a Doler,En Tiempo de Amor,2003-10-27,68,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,8,-4.382,1,0.0461,0.407,0,0.28,0.742,177.634,292773,4
spotify:track:3xF4w6gwEXWuMCJNX4UnqY,Salsa Clasica,La Cita,"Salsa Greatest Hits, Vol. 1",2010-03-04,49,Galy Galiano,spotify:artist:2OSKh2JIKMr66DxByxhwzT,0,-4.147,0,0.0466,0.683,0.00027,0.0581,0.894,87.209,289306,4
spotify:track:04ye24ukbKMtG2FI3H7jAK,Salsa Clasica,Vivir Lo Nuestro,Old School Salsa Classics Vol. 4,2004,0,INDIA,spotify:artist:3NIZFmehJM8YiGpCdihlck,5,-6.709,0,0.0424,0.597,0,0.304,0.772,91.202,370987,4
spotify:track:7EWaOT6wRgUNsC3HKie4AA,Salsa Clasica,La Muerte,30th Anniversary,1992,43,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,2,-5.896,0,0.0357,0.546,0,0.0323,0.848,95.316,263307,4
spotify:track:714JJ27SmuQEghyVauzMPj,Salsa Clasica,Sin Salsa No Hay Paraíso,Sin Salsa No Hay Paraíso,2010-03-30,46,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,0,-3.155,1,0.0347,0.6,0.000138,0.0398,0.972,94.469,226893,4
spotify:track:7dFWvedJ3RKdVSdPlzU3h3,Salsa Clasica,Quimbara,Anthology,2012-04-24,3,Johnny Pacheco,spotify:artist:09947uhj2ZwU9mFXK5v50o,4,-5.592,0,0.0737,0.674,0.000248,0.0628,0.964,119.674,288280,4
spotify:track:78UZRdq9Wl3fkFoT12zA4g,Salsa Clasica,La Negra Tiene Tumbao,La Reina Y Sus Amigos,2009-11-16,53,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,11,-4.255,0,0.0442,0.0366,5.13e-05,0.219,0.962,110.711,252533,4
spotify:track:5BKQSQzyyy1uQCNwO8XpTd,Salsa Clasica,La Vida Es Un Carnaval,Exitos Eternos,2003-01-01,3,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,0,-5.176,0,0.0775,0.47,0.00234,0.281,0.846,104.02,277000,4
spotify:track:2EVrtZE6ssvmLQ4qDjsnc9,Salsa Clasica,Me Tengo Que Ir,"Salsa Greatest Hits, Vol. 1",2010-03-04,42,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,2,-3.259,0,0.0375,0.366,0,0.285,0.856,97.108,283141,4
spotify:track:5sivdGNkYMLTvVy5ydYYI8,Salsa Clasica,Aquél Viejo Motel,12 Favoritas,2013-01-01,1,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,2,-4.27,1,0.0285,0.594,0.00024,0.0744,0.751,91.333,309187,4
spotify:track:69CAPKULtzQ19N2SxLIlPX,Salsa Clasica,Cuando Hacemos El Amor,12 Favoritas,2013-01-01,0,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,5,-6.67,1,0.0288,0.643,5.39e-06,0.277,0.663,96.212,223973,4
spotify:track:1ngWLwko1GnliVV9kHj4CC,Salsa Clasica,Caradura,Mejor Que Ayer,2001-06-12,50,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,2,-6.669,1,0.0371,0.515,0.000123,0.0973,0.733,94.001,317573,4
spotify:track:0xmJ2dkjjdmjCvOxoQccuU,Salsa Clasica,Lobo Domesticado,Salsa Mix - Vol. 1,2010-02-09,0,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,2,-8.879,1,0.0501,0.529,0.000332,0.0607,0.764,97.652,294667,4
spotify:track:1uWQ4XnZmCeLoikVoUFeNr,Salsa Clasica,No Morira (No Matter What),Canciones De Amor... En Salsa,2013-01-21,46,DLG,spotify:artist:0z0w28IvsF1gsKhVAMbh9p,9,-3.261,1,0.122,0.229,1.51e-06,0.112,0.963,166.372,270800,4
spotify:track:7xgjtO7RzLSZFoWA3dhVlm,Salsa Clasica,Qué Manera de Quererte,Canciones De Amor... En Salsa,2013-01-21,33,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,8,-3.063,1,0.0387,0.529,1.82e-06,0.274,0.881,91.601,322640,4
spotify:track:67rzFE76TKbmK4j1BkdQry,Salsa Clasica,Ven Devórame Otra Vez,Salsa Legends,2015-01-27,1,Lalo Rodriguez,spotify:artist:5LmwELEKyxDFxrbZzR8K4U,5,-4.315,0,0.0375,0.699,0.000471,0.294,0.962,84.588,311333,4
spotify:track:5p3xpIxdICGLWvjI5FEPng,Salsa Clasica,Tu Con El,Mi Generación - Los Clásicos,2012-01-01,3,Frankie Ruiz,spotify:artist:4dLvccxeQIM5u80Ri0u9OV,7,-11.711,1,0.0572,0.526,0.00407,0.278,0.931,94.416,301893,4
spotify:track:58unXNsISeHfI2jdqm9nb9,Salsa Clasica,Casi Te Envidio,Salsa Legends,2015-01-27,4,Andy Montañez,spotify:artist:6RMWFexOHVj5ctezneQH5v,7,-5.91,1,0.0815,0.465,0,0.088,0.854,92.516,320467,4
spotify:track:6cKAPpR0QwLaEKghevxdHc,Salsa Nation,Fabricando Fantasías,Noches Latinas 3,2007-06-10,58,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,9,-7.651,1,0.0626,0.268,0,0.113,0.943,184.651,274373,4
spotify:track:6bum69IXoiGcZCb83ZtfGA,Salsa Nation,Me Tengo Que Ir,"Salsa Classics, Vol. 1",2010-03-05,6,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,2,-3.275,0,0.0375,0.356,0,0.286,0.856,96.839,283129,4
spotify:track:7xmp7f74I0rxUOPjVuIOE8,Salsa Nation,Procura,Pa' Otro La 'o,1997-07-01,12,ChiChi Peralta,spotify:artist:5GNSVtCq2hiXDx7jUA5Iou,8,-7.418,1,0.0352,0.308,0.000661,0.12,0.974,102.127,272667,4
spotify:track:588fZDQv1c7F3iP68Pp3My,Salsa Nation,Como Te Hago Entender,Mi Musica,2006-04-07,62,Roberto Roena Y Su Apollo Sound,spotify:artist:0KdPDmQhHxBKsHNsQuh5ry,5,-7.36,0,0.0529,0.436,0,0.0856,0.875,84.252,344627,4
spotify:track:1N3G6QQfF0579fHoFQmMzi,Salsa Nation,El Gran Varon,Greatest Hits,1971,43,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,7,-5.519,0,0.0384,0.581,0,0.0391,0.369,94.115,414707,4
spotify:track:2MnKininlD8bY9ggRNSJ37,Salsa Nation,Qué Precio Tiene el Cielo - Salsa Version,Sigo Siendo Yo,2006-06-30,67,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,7,-4.692,1,0.0647,0.248,0,0.078,0.539,173.91,302947,4
spotify:track:6UGYIgkzeLp4BQy30B9svV,Salsa Nation,Anhelo,Reclamando Nuestro Espacio,2012-01-02,58,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-13.082,1,0.0458,0.5,4.13e-06,0.106,0.804,91.148,248947,4
spotify:track:47TyfLrGhYHHyyQWk64d0M,Salsa Nation,Flor Pálida,3.0,2013-07-23,69,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,7,-3.976,1,0.0316,0.659,5.07e-06,0.0765,0.739,93.536,280453,4
spotify:track:1Wzt0dNLjAqN3OzGwWeGH5,Salsa Nation,La Cita,Galy Galiano 30 Años,2013-07-07,58,Galy Galiano,spotify:artist:2OSKh2JIKMr66DxByxhwzT,0,-5.977,0,0.0495,0.715,0.00191,0.0791,0.777,92.002,438027,4
spotify:track:0W8NvcMsIuygeFnfNz2KnC,Salsa Nation,Lo Que Te Di,OPUS,2019-05-10,64,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,2,-4.223,1,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760,4
spotify:track:5eL30MTm9nm9ftXKAHDDsa,Salsa Nation,Lloraras,Los Oscares De Oscar,1996-02-09,36,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,8,-6.496,0,0.0491,0.646,8.4e-05,0.0548,0.96,92.783,228635,4
spotify:track:3X5h9JHRn22bwysuTLVOXQ,Salsa Nation,Boogaloo Supreme,Boogaloo Supreme,2020-03-06,59,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-4.653,1,0.065,0.261,0,0.29,0.696,87.01,208153,4
spotify:track:6F3YJ3vWzatHA3nz6GwDoA,Salsa Nation,Regálame una Noche,Regálame Una Noche,2005-08-24,61,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,9,-5.291,0,0.0569,0.17,0,0.0948,0.499,174.523,278187,4
spotify:track:3Wx05XUK4VGLYWTChk572f,Salsa Nation,Un Amor Eterno,OPUS,2019-05-10,59,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,9,-3.764,1,0.0295,0.254,5.16e-05,0.121,0.792,157.019,258640,4
spotify:track:0UcoGDfyRvyd9xr0168ym9,Salsa Nation,Amor Narcótico,Pa' Otro La 'o,1997-07-01,6,ChiChi Peralta,spotify:artist:5GNSVtCq2hiXDx7jUA5Iou,3,-10.279,1,0.129,0.458,0,0.0787,0.641,111.876,316960,4
spotify:track:5WNfNohnH5zSjz9odihLM9,Salsa Nation,Sobredosis,Tributo a La Salsa Colombiana,2014-02-01,53,Alberto Barros,spotify:artist:33ZuRLa8CHXZVPJXdQCcul,10,-4.352,1,0.0384,0.214,1.39e-06,0.156,0.92,170.721,247920,4
spotify:track:5OcpuwdnJoQBrpDAKF3OTE,Salsa Nation,Salsa Pa' Olvidar las Penas (feat. Víctor Manuelle) - En Vivo desde Puerto Rico,Salsa Pa' Olvidar las Penas (feat. Víctor Manuelle) [En Vivo desde Puerto Rico],2019-05-24,2,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,2,-4.103,0,0.0838,0.189,0,0.209,0.739,119.213,308587,4
spotify:track:77zrNNK2FcNwjtGXOsH4R2,Salsa Nation,Soltero,Soltero,2019-09-20,47,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,9,-4.397,0,0.0538,0.414,0,0.331,0.918,96.717,260432,4
spotify:track:0z1jqSzPEiblIxozrI9Tto,Salsa Nation,Cachondea,Power Salsa,2015-07-01,49,Fruko Y Sus Tesos,spotify:artist:5aAlzehdUM14I4ppq24Xob,7,-8.481,1,0.0499,0.175,0.00113,0.24,0.906,113.822,297387,4
spotify:track:02zyl88XvRAQdwbzLQui8y,Salsa Nation,Enamórate Bailando,Enamórate Bailando,2019-02-08,41,Septeto Acarey,spotify:artist:5Vz74ibGHBQaUa2ALDOH0v,4,-3.243,0,0.0414,0.63,2e-04,0.325,0.747,173.875,267333,4
spotify:track:1fFFfScICtJAKawW7nhZ6d,Salsa Nation,Me Va Extrañar,Me Va Extrañar - Yiyo Sarante,2017-09-24,55,Yiyo Sarante,spotify:artist:2rwLjVHS15sfzciKXXNbgA,8,-3.844,1,0.0349,0.467,0,0.323,0.916,92.38,267280,4
spotify:track:2bIIQIXgi5blVkSZ7Y2uTh,Salsa Nation,Con Mi Amiga,Esa Soy Yo,2019-05-31,56,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,5,-4.443,1,0.0346,0.293,0,0.353,0.839,90.999,229945,4
spotify:track:6PNG5G1v7pU74I13KkvAIo,Salsa Nation,Felices los 4 (feat. Marc Anthony) - Salsa Version,F.A.M.E.,2018-05-18,63,Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,5,-5.179,1,0.0421,0.39,0,0.145,0.833,95.541,242373,4
spotify:track:7zoa1nv5hDuoj7fWh7X4IV,Salsa Nation,Lo Que Yo Quiero,Lo Que Yo Quiero,2019-11-15,46,Maía,spotify:artist:1IKP8dm7pmlkZS4V4MzKkI,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.377,244053,4
spotify:track:1IwIFav8Pfr5oijgcRQ7O9,Salsa Nation,Maria Teresa y Danilo,10 De Colección,2008-04-01,47,Hansel Y Raul,spotify:artist:2BXQwWUSIivZCgT0EqLx6g,9,-7.654,0,0.107,0.496,6.99e-05,0.0715,0.927,161.106,286453,4
spotify:track:2YFQEk4kue7QQimTqT4G1Y,Salsa Nation,Señor Mentira,Señor Mentira,2019-02-14,50,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,10,-5.504,0,0.0418,0.382,5.69e-06,0.137,0.837,179.931,269232,4
spotify:track:22q2vb5U0lbiP6WYzJLF7x,Salsa Nation,Cuando Te Miro,Una Historia Musical,2018-12-14,48,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,5,-4.911,1,0.0382,0.323,0,0.149,0.796,89.983,231307,4
spotify:track:4RCzKrRP5OrB4bvINizTGf,Salsa Nation,Si Tú Me Besas,Si Tú Me Besas,2011-10-10,52,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-2.935,1,0.0501,0.456,0,0.14,0.645,102.906,260920,4
spotify:track:5WZPTq3NoLhIys3RyPF5Ye,Salsa Nation,La Película II,Salsa Premier,2019-10-04,43,Yan Collazo,spotify:artist:6D9rSZLgUiBRupCIsfhErW,9,-4.269,0,0.0853,0.651,3.14e-06,0.0507,0.857,177.066,257484,4
spotify:track:5A9AILetvfQg3LHyX5X0pV,Salsa Nation,Yo También (feat. Marc Anthony),"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,68,Romeo Santos,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,4,-4.248,0,0.0566,0.396,0,0.111,0.738,91.459,306453,4
spotify:track:5xG2huiQ52CzM0DfrKSbTj,Salsa Nation,Adiós Amor,Probablemente,2018-03-01,2,Daniela Darcourt,spotify:artist:4exGY59juoSimpcH1NiuaR,1,-6.204,1,0.034,0.205,2.71e-06,0.0912,0.304,92.514,268214,4
spotify:track:5B0M2VaOrYGkQdGc044Mfe,Salsa Nation,A Puro Dolor - Salsa Version,Fiesta Latina,2009-03-26,16,Son By Four,spotify:artist:1qyAl8T6GTcaOViaI7fs1j,1,-5.366,1,0.0462,0.331,1.09e-06,0.397,0.578,92.506,262507,4
spotify:track:7mvgoSoN2klG8M68WZLrYq,Salsa Nation,No Quería Engañarte,Que Suenen los Tambores,2015-04-21,57,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,8,-3.219,1,0.209,0.365,0,0.111,0.812,182.149,272680,4
spotify:track:7F6O4IJtrHNBdKFpcHwMJg,Salsa Nation,Amigos,Amigos,2018-11-02,41,Mucho Manolo,spotify:artist:007jdNDl62xieDnxfg4Q3c,1,-3.131,0,0.0619,0.392,6.89e-06,0.29,0.885,91.994,260415,4
spotify:track:2anaAv8v48ZGZTyESqIoma,Salsa Nation,Donde Estabas Anoche,Donde Estabas Anoche,2019-01-25,42,Aymee Nuviola,spotify:artist:7caiLUNvOLW4Hs2Cb78JeY,0,-3.606,0,0.0412,0.503,6.35e-05,0.104,0.898,105.012,238712,4
spotify:track:0afpbPmRHldjP59YRslQz9,Salsa Nation,Mala y Peligrosa (feat. Bad Bunny),Mala y Peligrosa (feat. Bad Bunny),2017-11-03,57,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,10,-4.076,0,0.106,0.688,2.84e-06,0.0465,0.926,177.926,264193,4
spotify:track:3rwerGOgNZKWfmYL3XmtkZ,Salsa Nation,Como Yo,Como Yo,2018-10-18,41,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,1,-3.559,1,0.118,0.437,0,0.112,0.828,100.061,232251,4
spotify:track:7mjrsSbmQfubagRLXUTVWR,Salsa Nation,Vuelvo A Sentir,Hasta El Cielo Lloro,1999-01-01,51,Grupo Cañaveral De Humberto Pabón,spotify:artist:48zixAu4wMDZwpVbOenDU7,0,-9.215,1,0.0368,0.414,0.000483,0.0485,0.746,159.208,326640,4
spotify:track:1XONug0va1DREQdZZlA30K,Salsa Nation,Salsa Con Coco,El Arrollador,2010-03-02,4,Pochi Y Su Cocoband,spotify:artist:1gCNIckvK4GTbbRa8c3CLi,0,-3.807,1,0.0667,0.371,3.71e-05,0.107,0.819,115.255,294440,4
spotify:track:1KpUHwitcTklKGGlpET7gN,Salsa Nation,Yo Se Que Es Mentira,Yo Se Que Es Mentira,2016-05-06,41,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,0,-8.092,1,0.0338,0.431,5.6e-05,0.241,0.961,100.052,254747,4
spotify:track:2UN8K1VKiiKiEimbxa7Fpv,Salsa Nation,Que Locura Enamorarme De Ti (feat. Eddie Santiago),Lo Esencial,1996,45,Huey Dunbar,spotify:artist:6fhCq41xOJnMGIvFd13Oft,1,-4.992,1,0.0352,0.632,0,0.318,0.901,97.541,296240,4
spotify:track:1m3paVx65imhvCjPx505Oy,Salsa Nation,Micaela,The Best,2015-07-01,55,Sonora Carruseles,spotify:artist:34qU0b0yRjEzRJtknerEDS,0,-6.858,1,0.0524,0.396,0.0022,0.0767,0.934,179.604,284653,4
spotify:track:6emrdvAsyc6gDkdeESyKn1,Salsa Nation,Te Voy a Amar,Te Voy a Amar,2019-03-22,20,Jonathan Moly,spotify:artist:72JBKpo5mMA5dwL291rbND,2,-4.025,1,0.0543,0.216,0,0.3,0.536,99.319,232160,4
spotify:track:5YMgKdXpbCojPvYwA6btlS,Salsa Nation,Pillo Buena Gente,The Best 55 Años de Historia,2017-07-21,47,Andy Montañez,spotify:artist:6RMWFexOHVj5ctezneQH5v,9,-6.242,1,0.0574,0.501,0.000895,0.783,0.794,160.644,369280,4
spotify:track:7v14trtWiPnGRPmczaabqg,Salsa Nation,Quiero Tiempo (feat. Juan Luis Guerra),25/7,2018-03-23,42,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,7,-2.809,0,0.0405,0.328,0,0.148,0.962,112.174,202787,4
spotify:track:0LbfthzsswFp1T15s6PMk0,Salsa Nation,La Mejor de Todas,La Mejor de Todas,2018-03-10,0,Josimar y Su Yambú,spotify:artist:25gsQNkL2qTq778NWyughs,0,-5.761,1,0.0479,0.409,5.19e-06,0.191,0.872,174.995,327706,4
spotify:track:1hvtQqJSaRAWP0PCW3P80Q,Salsa Nation,Mis Ojos Lloran por Tí,Mis Ojos Lloran por Tí,2018-03-30,47,You Salsa,spotify:artist:4kYoLs6okVQkRPGtrzMgcU,8,-5.466,1,0.0702,0.091,5.97e-06,0.0928,0.635,180.698,258786,4
spotify:track:1d9LhayPyXx9lkCpJhKT9P,Salsa Nation,-Te Voy A Hacer Feliz,DE COSTA A COSTA,2000-06-07,1,Mariano Civico,spotify:artist:3u6R4DMXSDavQmQBzFPM3q,1,-6.686,1,0.0361,0.397,2.18e-05,0.0742,0.932,171.88,309800,4
spotify:track:0j2ni1mCnyzipbch5zDkFg,Salsa Nation,Una Noche - Versión Salsa,Una Noche (Versión Salsa),2019-06-21,40,Arjan,spotify:artist:0V8s6C7QgygLm8uKsaR11G,0,-5.986,1,0.0803,0.276,0,0.153,0.865,180.007,214843,4
spotify:track:2UpoA15YFW9ItA8BjXUOJg,Salsa Nation,Entre La Espada y La Pared,Vida,2009-12-08,55,Nino Segarra,spotify:artist:7titF03HCJwxZeJ98nMWbK,0,-4.752,1,0.0363,0.302,2.74e-06,0.0664,0.945,156.148,262080,4
spotify:track:4guUX2YppY1kPGpjDaenhQ,Salsa Nation,Carro de Fuego,Bueno y Más,2016-12-21,45,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,2,-5.76,0,0.0637,0.273,0.000568,0.023,0.858,179.862,270864,4
spotify:track:41QntlFUOHpf51ctSJHMNZ,Salsa Nation,Perdóname,Perdóname,2019-09-27,49,You Salsa,spotify:artist:4kYoLs6okVQkRPGtrzMgcU,7,-7.95,1,0.0449,0.114,0,0.348,0.859,92.038,222408,4
spotify:track:0mZqBGmiNEmhDyUnfKrj9A,Salsa Nation,Lo Dudo,Celebrando Otro Aniversario,1985-09-08,1,Tommy Olivencia y Su Orquesta,spotify:artist:60K60Egdxg9rGWcUCI23Qx,11,-13.326,0,0.0425,0.749,3.36e-05,0.347,0.765,94.358,308010,4
spotify:track:72AMsl79P96E6rz36zQ7Rc,Salsa Nation,Así Es la Vida,Mis Favoritas,2010-06-07,39,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,11,-5.196,0,0.0511,0.29,0,0.141,0.771,91.036,281400,4
spotify:track:3c5PYEQmBkxqxsb0xMsRnk,Salsa Nation,Tu Ausencia,Tu Ausencia,2019-03-01,39,Alex Matos,spotify:artist:4nwpr7Msz5dvHftcPNkDRC,11,-2.658,0,0.0363,0.624,1.34e-05,0.111,0.894,89.92,205701,4
spotify:track:4rt2zpNhFBayp948Pi6liZ,Salsa Nation,Con la Punta del Pie,Pare Cochero,2004-01-01,45,La Gloria Matancera,spotify:artist:4dCNiyQXmtiWA157q3uFyj,10,-6.39,1,0.0555,0.41,0.00094,0.0566,0.969,109.448,217773,4
spotify:track:5OYAkymF4NECxYhNIero4j,Salsa Nation,Ven a Medellín,Grandes Hits,1997-03-04,40,Grupo Galé,spotify:artist:4152ZUds7gXsqYQexUonDP,1,-6.177,1,0.0331,0.258,0.000508,0.068,0.675,99.271,336080,4
spotify:track:0yp6jw6F0LNnjbxLejWaPK,Salsa Nation,La Vida Es Un Carnaval,Amores Perros (Soundtrack),2000-01-01,6,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,0,-5.06,0,0.0594,0.483,0.00215,0.312,0.849,104.014,276040,4
spotify:track:2jIeTDKCMcpyEzR3KCnIfW,Salsa Nation,Uno Se Cura,El Sonero Quel El Pueblo Prefiere,1998,50,Raulin Rosendo,spotify:artist:4pYTSh5LpqCVVSejQ4v6AF,7,-7.58,1,0.0365,0.566,0.00066,0.0711,0.875,99.426,332493,4
spotify:track:4pRim1uvuvYnGSBcy5ZIDd,Salsa Nation,Juliana,Swing On,1997-08-26,23,DLG,spotify:artist:0z0w28IvsF1gsKhVAMbh9p,0,-3.643,1,0.0411,0.355,0.00883,0.0962,0.965,94.086,297307,4
spotify:track:4nYuL6R1SuWAOJRwAWasct,Salsa Nation,Mira - Versión Salsa,Mira,2018-07-27,48,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,2,-2.806,1,0.0591,0.187,0,0.116,0.556,189.865,216627,4
spotify:track:60VVaKgIJNftR2UWkLIYah,Salsa Nation,Me Enamore,Me Enamore,2018-11-30,40,Michael Stuart,spotify:artist:5iaO1NHFcaQigDtuJi0mhe,5,-3.185,1,0.0449,0.668,0,0.196,0.843,106.058,243005,4
spotify:track:0wchJhFHcNw9fVGbsV20CB,Salsa Nation,Cuando Tus Ojos Me Miran,Cuando Tus Ojos Me Miran,2019-01-15,37,Victor Waill,spotify:artist:5vOQV42eH7qqhnWOmuGLJV,7,-3.647,1,0.0321,0.518,0,0.0436,0.93,92.159,218400,4
spotify:track:5bkWgrKyNhMcriQP3CrHEA,Salsa Hits: Los 90s,Fabricando Fantasías - Salsa Version,Fabricando Fantasías,2004,61,Tito Nieves,spotify:artist:4vOycwLXdkMMzpZW04VW5m,9,-3.264,1,0.0424,0.244,0,0.108,0.928,90.74,272267,4
spotify:track:4BSO7TwZ5PfggmNEFgf9ug,Salsa Hits: Los 90s,Un Alto en el Camino,Un Alto en el Camino,1993-01-01,31,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,7,-12.153,1,0.0478,0.548,0.000958,0.396,0.603,176.757,292416,4
spotify:track:5kwJWQgBaJWm1QZtWeC3uj,Salsa Hits: Los 90s,Conciencia,Mis Favoritas,2010-08-02,51,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,10,-4.729,1,0.0416,0.548,4.79e-06,0.198,0.915,176.78,331773,4
